pl_name,hostname,pl_orbsmax,pl_orbper,pl_orbeccen,pl_bmasse,pl_rade,st_mass,st_rad,st_teff
"BD+48 740 b","BD+48 740",1.7000000000,733.00000000000,0.760000,540.31100000,13.50000000,1.090000,10.330000,4534.00
"WASP-141 b","WASP-141",0.0469000000,3.31065100000,0.000000,854.96270000,13.56289000,1.250000,1.370000,5900.00
"K2-31 b","K2-31",0.0220000000,1.25785000000,0.000000,563.83042000,11.88154000,0.910000,0.780000,5280.00
"KELT-21 b","KELT-21",0.0522400000,3.61276470000,0.000000,1242.71530000,17.77747400,1.458000,1.638000,7598.00
"Qatar-3 b","Qatar-3",0.0378300000,2.50792040000,0.000000,1369.84730000,12.28506400,1.145000,1.272000,6007.00
"KELT-18 b","KELT-18",0.0455000000,2.87175180000,0.000000,375.03940000,17.59813000,1.524000,1.908000,6670.00
"HATS-35 b","HATS-35",0.0319900000,1.82099930000,0.306000,388.38826000,16.40997600,1.317000,1.433000,6300.00
"XO-6 b","XO-6",0.0815000000,3.76500070000,0.000000,1398.45200000,23.20263000,1.470000,1.930000,6720.00
"HD 68988 b","HD 68988",0.0700000000,6.27711000000,0.120000,626.12510000,13.40000000,1.280000,1.190000,5932.00
"HD 220074 b","HD 220074",1.6000000000,672.09998000000,0.140000,5288.69120000,12.20000000,2.200000,54.920000,3787.00
"WASP-58 b","WASP-58",0.0562000000,5.01718000000,0.000000,308.29510000,16.02887000,1.060000,1.220000,5800.00
"HD 13931 b","HD 13931",5.1500000000,4218.00000000000,0.020000,889.91953960,13.20000000,1.300000,1.250000,5867.00
"HD 7199 b","HD 7199",1.3600000000,615.00000000000,0.190000,3639.13526015,,0.770000,0.970000,5371.00
"WASP-72 b","WASP-72",0.0371100000,2.21673000000,0.000000,731.00900000,14.45961000,2.780000,2.180000,6250.00
"HATS-40 b","HATS-40",0.0499700000,3.26427360000,0.312000,505.34970000,17.71022000,1.561000,2.260000,6460.00
"HATS-41 b","HATS-41",0.0583000000,4.19364900000,0.380000,3082.95100000,14.90797000,1.496000,1.710000,6424.00
"HD 142022 A b","HD 142022 A",2.9300000000,1928.00000000000,0.530000,1433.40611557,12.90000000,0.900000,1.040000,5421.00
"HD 145377 b","HD 145377",0.4500000000,103.95000000000,0.310000,1913.33660000,12.80000000,1.200000,1.050000,6014.00
"HD 82886 b","HD 82886",1.5800000000,705.00000000000,0.070000,740.54390000,13.30000000,2.530000,5.260000,4953.00
"HD 24040 b","HD 24040",4.9200000000,3668.00000000000,0.040000,1589.14203500,12.90000000,1.110000,1.300000,5802.00
"HD 222155 b","HD 222155",5.1400000000,3999.00000000000,0.160000,581.62598481,13.40000000,1.210000,1.850000,5701.00
"HD 158996 b","HD 158996",2.1000000000,820.20000000000,0.130000,4449.62000000,12.30000000,1.800000,50.300000,4069.00
"KPS-1 b","KPS-1",0.0269000000,1.70629100000,0.000000,346.43470000,11.54527000,0.892000,0.907000,5165.00
"HD 154672 b","HD 154672",0.6000000000,163.94000000000,0.610000,1706.74710000,12.80000000,1.180000,1.320000,5743.00
"HAT-P-49 b","HAT-P-49",0.0437800000,2.69155000000,0.000000,699.22600000,17.82231000,2.220000,2.060000,6820.00
"HD 158038 b","HD 158038",1.5000000000,521.00000000000,0.290000,486.27990000,13.50000000,1.300000,4.500000,4860.00
"HR 810 b","HR 810",0.9200000000,302.79999000000,0.140000,1970.53612340,12.70000000,1.340000,1.130000,6167.00
"BD-13 2130 b","BD-13 2130",1.6600000000,714.29999000000,0.210000,3108.37740000,12.50000000,2.120000,19.170000,4545.00
"HD 285507 b","HD 285507",0.0600000000,6.08810000000,0.090000,311.47340000,13.80000000,0.820000,0.690000,4503.00
"HD 16175 b","HD 16175",2.1200000000,990.00000000000,0.600000,1875.18760130,12.80000000,1.630000,1.720000,5981.00
"WASP-95 b","WASP-95",0.0341600000,2.18467000000,0.000000,457.67520000,13.78707000,1.460000,1.230000,5830.00
"WASP-97 b","WASP-97",0.0330300000,2.07276000000,0.000000,432.24880000,12.77826000,1.180000,1.080000,5640.00
"11 UMi b","11 UMi",1.5300000000,516.21997000000,0.080000,4684.81420000,12.30000000,2.780000,29.790000,4213.00
"BD-08 2823 b","BD-08 2823",0.0600000000,5.60000000000,0.150000,2948.49413174,,0.500000,0.710000,4816.00
"HD 1690 b","HD 1690",1.3600000000,533.00000000000,0.640000,2793.72570000,12.50000000,1.860000,21.660000,4374.00
"WASP-14 b","WASP-14",0.0370000000,2.24375000000,0.090000,2809.61720000,15.46842000,1.620000,1.400000,6475.00
"GJ 86 b","GJ 86",0.1100000000,15.76491000000,0.040000,1404.80860000,12.90000000,0.930000,0.770000,5182.00
"HD 95127 b","HD 95127",1.2800000000,482.00000000000,0.110000,3378.53290000,12.40000000,3.700000,41.010000,4218.00
"WASP-82 b","WASP-82",0.0447000000,2.70579000000,0.000000,371.86110000,18.15858000,1.480000,2.100000,6480.00
"HAT-P-22 b","HAT-P-22",0.0414000000,3.21222000000,0.020000,785.04010000,12.89035000,1.130000,1.110000,5302.00
"WASP-38 b","WASP-38",0.0752200000,6.87188000000,0.030000,1093.33520000,13.78707000,1.760000,1.520000,6180.00
"HD 213240 b","HD 213240",1.8900000000,882.70001000000,0.420000,1655.88600047,12.80000000,1.570000,1.510000,5979.00
"HD 215497 b","HD 215497",0.0500000000,3.93404000000,0.160000,1588.82420659,,0.670000,0.850000,5110.00
"HAT-P-5 b","HAT-P-5",0.0407300000,2.78849000000,0.000000,311.47340000,13.56289000,1.040000,1.120000,5960.00
"HAT-P-6 b","HAT-P-6",0.0523900000,3.85298000000,0.000000,419.53560000,16.58932000,1.790000,1.620000,6570.00
"HD 240237 b","HD 240237",1.9200000000,745.70001000000,0.400000,5050.31870000,12.20000000,8.760000,71.230000,3926.00
"XO-4 b","XO-4",0.0552400000,4.12508000000,0.000000,451.31860000,14.01125000,1.100000,1.450000,6397.00
"HD 30562 b","HD 30562",2.3400000000,1157.00000000000,0.760000,467.20775829,13.60000000,1.120000,1.610000,5882.00
"KELT-2 A b","KELT-2 A",0.0549700000,4.11379000000,0.000000,540.31100000,15.13215000,1.540000,1.930000,6327.00
"HD 215152 c","HD 215152",0.0673930000,7.28243000000,0.000000,468.79690033,,0.770000,0.730000,4935.00
"HD 215152 d","HD 215152",0.0879900000,10.86499000000,0.000000,770.41605857,,0.770000,0.730000,4935.00
"HD 108874 b","HD 108874",1.0400000000,394.48123000000,0.130000,451.31860000,13.60000000,1.100000,1.050000,5600.00
"HD 40979 b","HD 40979",0.8500000000,264.14999000000,0.250000,1484.26610000,12.90000000,1.450000,1.210000,6165.00
"HD 4203 b","HD 4203",1.1700000000,431.88000000000,0.520000,708.76090000,13.30000000,1.250000,1.420000,5596.00
"UKIRT-2017-BLG-001L b","UKIRT-2017-BLG-001L",4.1800000000,,,407.00000000,13.70000000,0.810000,,
"HD 121504 b","HD 121504",0.3300000000,63.33000000000,0.030000,479.92330000,13.60000000,1.620000,1.070000,6027.00
"WASP-66 b","WASP-66",0.0546000000,4.08605000000,0.000000,746.90050000,15.69260000,1.330000,1.760000,6600.00
"HD 185269 b","HD 185269",0.0770000000,6.83776000000,0.229000,321.00830000,13.80000000,1.300000,2.000000,5923.00
"HD 181342 b","HD 181342",1.5920000000,564.10000000000,0.022000,807.28820000,13.20000000,1.690000,4.710000,4945.00
"CoRoT-20 c","CoRoT-20",2.9000000000,1675.00000000000,0.600000,5403.11000000,12.20000000,1.140000,1.020000,5880.00
"WASP-158 b","WASP-158",0.0517000000,3.65633300000,0.000000,886.74570000,11.99363000,1.380000,1.390000,6350.00
"HD 200964 b","HD 200964",1.5650000000,606.30000000000,0.087000,508.21017000,13.50000000,1.390000,4.920000,4982.00
"WASP-162 b","WASP-162",0.0871000000,9.62468000000,0.434000,1652.71600000,11.20900000,0.950000,1.110000,5300.00
"HD 28678 b","HD 28678",1.1800000000,380.20000000000,0.149000,490.09386000,13.50000000,1.530000,6.480000,4972.00
"HD 30856 b","HD 30856",1.8500000000,847.00000000000,0.061000,491.68301000,13.50000000,1.170000,4.400000,4895.00
"WASP-173 A b","WASP-173 A",0.0248000000,1.38665318000,0.000000,1172.79270000,13.45080000,1.050000,1.110000,5800.00
"HD 5319 b","HD 5319",1.5700000000,637.10000000000,0.092000,494.54348000,13.50000000,1.270000,4.060000,4871.00
"HD 95089 c","HD 95089",3.3300000000,1785.00000000000,0.284000,1096.51350000,13.10000000,1.540000,5.080000,4918.00
"HATS-36 b","HATS-36",0.0523000000,4.17518600000,0.105000,1022.14128000,12.92000000,1.100000,1.100000,5950.00
"HD 96063 b","HD 96063",1.1100000000,362.50000000000,0.170000,403.64410000,13.70000000,1.370000,4.750000,5020.00
"HD 5319 c","HD 5319",1.9300000000,872.20000000000,0.183000,334.67499000,13.80000000,1.270000,4.060000,4871.00
"KMT-2016-BLG-1820L b","KMT-2016-BLG-1820L",1.0800000000,,,1450.00000000,12.90000000,0.039000,,
"HD 94834 b","HD 94834",2.7400000000,1576.00000000000,0.140000,400.46580000,13.70000000,1.110000,4.200000,4798.00
"KMT-2016-BLG-2142L b","KMT-2016-BLG-2142L",0.8300000000,,,4923.00000000,12.20000000,0.073000,,
"HD 12648 b","HD 12648",0.5400000000,133.60001000000,0.040000,622.94680000,13.40000000,0.670000,11.020000,4835.00
"K2-312 c","HD 80653",1.8820000000,871.32000000000,0.843500,1681.31227303,12.80000000,1.150000,1.199000,5959.00
"KELT-15 b","KELT-15",0.0461300000,3.32944000000,0.000000,416.35730000,19.50366000,2.060000,1.780000,6003.00
"CoRoT-21 b","CoRoT-21",0.0417000000,2.72474000000,0.000000,718.29580000,14.57170000,1.290000,1.950000,6200.00
"70 Vir b","70 Vir",0.4810000000,116.68800000000,0.398800,2380.45000000,12.60000000,1.090000,1.890000,5495.00
"HD 102956 b","HD 102956",0.0807000000,6.49470000000,0.037000,305.11680000,13.80000000,1.660000,4.550000,4985.00
"HD 108863 b","HD 108863",1.3200000000,437.70000000000,0.032000,767.24162000,13.30000000,1.590000,5.740000,4878.00
"HD 131496 b","HD 131496",2.0100000000,896.00000000000,0.181000,572.09400000,13.40000000,1.340000,4.440000,4846.00
"HD 1502 b","HD 1502",1.2620000000,428.50000000000,0.031000,874.03250000,13.20000000,1.460000,4.670000,4947.00
"NGTS-3 A b","NGTS-3 A",0.0230000000,1.67537280000,,756.43540000,16.58932000,1.017000,0.930000,5600.00
"HD 70642 b","HD 70642",3.3180000000,2124.54000000000,0.175000,1239.53078730,13.00000000,1.078000,0.984000,5732.00
"HD 202696 b","HD 202696",1.5660000000,517.80000000000,0.011000,634.38868000,,1.910000,6.430000,5040.00
"HD 202696 c","HD 202696",2.3420000000,946.60000000000,0.028000,592.43512000,,1.910000,6.430000,5040.00
"KMT-2017-BLG-1038L b","KMT-2017-BLG-1038L",1.8000000000,,,640.00000000,13.40000000,0.370000,,
"HIP 79098 AB b","HIP 79098 AB",345.0000000000,,,6515.51500000,12.10000000,3.750000,,9193.75
"HD 89744 b","HD 89744",0.9170000000,256.78000000000,0.677000,2653.88050000,12.60000000,1.860000,2.132570,6291.00
"HD 65216 c","HD 65216",5.7500000000,5370.00000000000,0.170000,645.19490000,13.40000000,0.874000,0.880000,5612.00
"HAT-P-34 b","HAT-P-34",0.0677400000,5.45265400000,0.432000,1058.37390000,13.41717300,1.392000,1.530000,6442.00
"HAT-P-36 b","HAT-P-36",0.0241000000,1.32734683000,0.063000,587.41340600,14.31389300,1.030000,1.041000,5620.00
"TOI-172 b","TOI-172",0.0914000000,9.47725000000,0.380600,1722.63860000,10.81668500,1.128000,1.777000,5645.00
"HATS-24 b","HATS-24",0.0238000000,1.34849780000,0.000000,718.29580000,15.63655500,1.070000,1.120000,6125.00
"HD 92788 b","HD 92788",0.9700000000,325.80300000000,0.350000,1195.04080000,13.00000000,1.150000,1.140000,5744.00
"WASP-33 b","WASP-33",0.0239000000,1.21987000000,0.000000,665.21819000,17.85593700,1.495000,1.444000,7430.00
"WASP-161 b","WASP-161",0.0673000000,5.40604250000,,791.39670000,12.81188700,1.390000,1.712000,6400.00
"WASP-163 b","WASP-163",0.0266000000,1.60968840000,,594.34210000,13.47321800,0.970000,1.015000,5500.00
"Qatar-9 b","Qatar-9",0.0234000000,1.54073100000,0.000000,378.21770000,11.30988100,0.719000,0.696000,4309.00
"HD 117207 b","HD 117207",3.7870000000,2621.75000000000,0.157000,669.34662514,13.40000000,1.053000,1.074000,5732.00
"HD 143361 b","HD 143361",1.9880000000,1039.15000000000,0.197000,1382.55357045,12.90000000,0.968000,0.916000,5507.00
"HD 152079 b","HD 152079",4.1870000000,2918.92000000000,0.532000,845.74563000,13.20000000,1.147000,1.128000,5907.00
"HATS-63 b","HATS-63",0.0402600000,3.05665270000,0.136000,305.11680000,13.52926300,0.931000,1.070000,5627.00
"HATS-70 b","HATS-70",0.0363200000,1.88823780000,0.180000,4100.00700000,15.51325600,1.780000,1.881000,7930.00
"KMT-2016-BLG-1107L b","KMT-2016-BLG-1107L",0.3420000000,,,1043.00000000,13.10000000,0.087000,,
"HD 23127 b","HD 23127",2.3700000000,1211.17000000000,0.406000,485.32641000,13.50000000,1.208000,1.490000,5843.00
"HATS-66 b","HATS-66",0.0471400000,3.14143910000,0.064000,1694.03390000,15.81589900,1.411000,1.841000,6626.00
"HD 38801 b","HD 38801",1.6230000000,685.25000000000,0.017000,3082.31534000,12.50000000,1.207000,2.029000,5338.00
"HATS-67 b","HATS-67",0.0303200000,1.60917880000,0.057000,460.85350000,18.88716500,1.435000,1.441000,6594.00
"HATS-68 b","HATS-68",0.0507100000,3.58622020000,0.036000,410.00070000,13.80948800,1.351000,1.748000,6147.00
"WASP-190 b","WASP-190",0.0663000000,5.36775300000,0.000000,317.83000000,12.89035000,1.350000,1.600000,6400.00
"HATS-58 A b","HATS-58 A",0.0579800000,4.21808960000,0.168000,327.36490000,12.27385500,1.461000,1.433000,7175.00
"HR 5183 b","HR 5183",18.0000000000,27000.00000000000,0.840000,1052.01202717,13.10000000,1.070000,1.530000,5794.00
"WASP-175 b","WASP-175",0.0440300000,3.06529070000,0.000000,314.65170000,13.54047200,1.212000,1.204000,6229.00
"WASP-45 b","WASP-45",0.0396300000,3.12608900000,0.000000,306.38812000,10.60371400,0.850000,0.855000,5150.00
"EPIC 248847494 b","EPIC 248847494",4.5000000000,3650.00000000000,0.000000,4131.79000000,12.44199000,0.900000,2.700000,4898.00
"WASP-185 b","WASP-185",0.0904000000,9.38755000000,0.240000,311.47340000,14.01125000,1.120000,1.500000,5900.00
"TOI-150.01","TOI-150",0.0703700000,5.85748700000,0.262000,797.75330000,14.06729500,1.351000,1.526000,6255.00
"OGLE-2015-BLG-1649L b","OGLE-2015-BLG-1649L",2.0700000000,,,807.00000000,13.20000000,0.340000,,
"Kepler-448 c","KOI-12",4.2000000000,2500.00000000000,0.650000,6992.26000000,12.00000000,1.500000,1.400000,6635.00
"TOI-4562 c","TOI-4562",5.2190000000,3990.00000000000,0.122000,1833.86990839,12.80000000,1.192000,1.152000,6096.00
"HD 97048 b","HD 97048",130.0000000000,,,794.57500000,13.30000000,2.400000,2.250000,10000.00
"7 CMa b","7 CMa",1.7580000000,735.10000000000,0.060000,587.98550000,13.40000000,1.340000,4.870000,4826.00
"HAT-P-69 b","HAT-P-69",0.0655500000,4.78694910000,0.000000,1137.83140000,18.78628400,1.648000,1.926000,7394.00
"TOI-564 b","TOI-564",0.0273400000,1.65114400000,0.072000,464.98529000,11.43318000,0.998000,1.088000,5640.00
"WASP-150 b","WASP-150",0.0694000000,5.64420700000,0.377500,2688.84180000,11.99363000,1.394000,1.651000,6218.00
"NGTS-13 b","NGTS-13",0.0549000000,4.11902700000,0.086000,1538.29720000,12.80067800,1.300000,1.788000,5819.00
"KMT-2016-BLG-2397L b","KMT-2016-BLG-2397L",3.6400000000,,,836.00000000,13.20000000,0.640000,,
"OGLE-2017-BLG-1375L b","OGLE-2017-BLG-1375L",3.0400000000,,,3585.00000000,12.40000000,0.810000,,
"OGLE-2018-BLG-1700L b","OGLE-2018-BLG-1700L",2.8000000000,,,1400.00000000,12.90000000,0.420000,,
"HD 4760 b","HD 4760",1.1400000000,434.00000000000,0.230000,4417.83700000,12.30000000,1.050000,42.400000,4076.00
"HD 96992 b","HD 96992",1.2400000000,514.00000000000,0.410000,362.32620000,13.70000000,0.960000,7.430000,4725.00
"KMT-2018-BLG-1292L b","KMT-2018-BLG-1292L",6.0300000000,,,1400.00000000,12.90000000,1.090000,,
"TYC 8998-760-1 c","TYC 8998-760-1",320.0000000000,,,1906.98000000,12.32990000,1.000000,1.020000,4573.00
"MOA-2013-BLG-220L b","MOA-2013-BLG-220L",3.0300000000,,,871.00000000,13.20000000,0.880000,,
"KMT-2016-BLG-1836L b","KMT-2016-BLG-1836L",3.5000000000,,,700.00000000,13.30000000,0.490000,,
"OGLE-2013-BLG-0911L b","OGLE-2013-BLG-0911L",0.3900000000,,,3020.00000000,12.50000000,0.290000,,
"HIP 65 A b","HIP 65 A",0.0178200000,0.98097340000,0.000000,1021.18779000,22.75427000,0.781000,0.724200,4590.00
"TOI-481 b","TOI-481",0.0970000000,10.33111000000,0.153000,486.27990000,11.09691000,1.140000,1.660000,5735.00
"TIC 237913194 b","TIC 237913194",0.1207000000,15.16886500000,0.575000,617.22586000,12.52045300,1.026000,1.088000,5788.00
"TOI-157 b","TOI-157",0.0313800000,2.08454350000,0.000000,375.03940000,14.41477400,0.948000,1.167000,5404.00
"CoRoT-30 b","CoRoT-30",0.0844000000,9.06005000000,0.007000,921.70700000,11.30988100,0.980000,0.910000,5650.00
"WASP-186 b","WASP-186",0.0600000000,5.02679900000,0.330000,1341.24260000,12.44199000,1.220000,1.470000,6361.00
"TOI-251 b","TOI-251",0.0574100000,4.93777000000,0.000000,317.83000000,2.74000000,1.036000,0.881000,5875.00
"HD 211403 b","HD 211403",0.7680000000,223.80000000000,0.084000,1760.76937478,12.80000000,1.200000,1.206000,6273.00
"HD 213472 b","HD 213472",13.0000000000,17000.00000000000,0.530000,1112.39942450,13.10000000,1.048132,1.433902,5729.54
"HAT-P-59 b","HAT-P-59",0.0506400000,4.14197710000,0.030000,489.45574678,12.58768533,1.008000,1.103800,5678.00
"KIC 10068024 b","KIC 10068024",,2.07354900000,,635.65681400,13.40000000,1.220000,1.574000,6118.40
"TOI-1333 b","TOI-1333",0.0626000000,4.72021900000,0.073000,753.25710000,15.64776400,1.464000,1.925000,6274.00
"KMT-2019-BLG-1715L b","KMT-2019-BLG-1715L",3.3200000000,,,813.64072192,13.20000000,0.610000,,
"HD 60292 b","HD 60292",1.5000000000,495.40000000000,0.270000,2065.89500000,12.70000000,1.700000,27.000000,4348.00
"HD 221420 b","HD 221420",10.1500000000,10090.00000000000,0.140000,7278.27052030,12.00000000,1.351000,1.947000,5847.00
"HD 109286 b","HD 109286",1.2590000000,520.10000000000,0.338000,950.30693693,13.20000000,0.980000,1.089000,5694.00
"TOI-559 b","TOI-559",0.0723000000,6.98390950000,0.151000,1910.14872607,12.22899794,1.026000,1.233000,5925.00
"TIC 172900988 b","TIC 172900988 Aa",0.9028100000,200.45200000000,0.027100,942.00000000,11.25000000,1.238400,1.384200,6050.00
"OGLE-2018-BLG-0962L b","OGLE-2018-BLG-0962L",3.5900000000,,,425.89006538,13.60000000,0.540000,,
"HD 137496 c","HD 137496",1.2163000000,479.90000000000,0.477000,2434.56559762,12.60000000,1.040000,1.590000,5799.00
"TOI-3362 b","TOI-3362",0.1530000000,18.09547000000,0.815000,1598.35905880,12.80065596,1.445000,1.830000,6532.00
"HATS-76 b","HATS-76",0.0265800000,1.94164230000,0.062000,835.57088200,12.09449018,0.662000,0.625900,4016.00
"HD 69123 b","HD 69123",2.4820000000,1193.30000000000,0.190000,982.08977763,13.10000000,1.680000,7.720000,4842.00
"Kepler-281 d","Kepler-281",0.5456000000,148.27200320000,0.000000,654.00000000,5.93747806,0.984000,0.884000,5717.00
"b Cen AB b","b Cen A",556.0000000000,1790000.00000000000,0.400000,3464.32963630,12.40000000,5.500000,,
"HD 99283 b","HD 99283",1.0800000000,310.40000000000,0.200000,308.29355479,13.80000000,1.760000,11.210000,4886.00
"gam Psc b","gam Psc",1.3200000000,555.10000000000,0.204000,425.89006538,13.60000000,0.990000,11.200000,4742.00
"iot Dra b","iot Dra",1.4530000000,510.85440000000,0.701000,3756.73177074,12.40000000,1.540000,11.790000,4504.00
"CoRoT-35 b","CoRoT-35",0.0429000000,3.22748000000,0.000000,349.61124770,18.83108758,1.010000,1.650000,6390.00
"iot Dra c","iot Dra",19.4000000000,25000.00000000000,0.455000,4958.12314920,12.20000000,1.540000,11.790000,4504.00
"HD 160691 c","HD 160691",4.1700000000,3947.00000000000,0.039000,1398.44499080,,1.130000,1.330000,5773.00
"AB Aur b","AB Aur",93.9000000000,,0.400000,2860.45566300,12.50000000,2.400000,2.958870,9770.00
"HD 33142 b","HD 33142",1.0740000000,330.00000000000,0.049000,400.46379282,13.70000000,1.520000,4.170000,5025.40
"HD 160691 e","HD 160691",0.9600000000,307.90000000000,0.066600,2224.79884900,,1.130000,1.330000,5773.00
"HIP 94235 b","HIP 94235",0.0787000000,7.71305700000,0.320000,379.00000000,3.00000000,1.094000,1.080000,5991.00
"HD 103891 b","HD 103891",3.2700000000,1919.00000000000,0.310000,918.52409623,13.20000000,1.280000,2.220000,6072.00
"HD 19615 b","HD 19615",1.1000000000,402.00000000000,0.200000,2701.54145950,12.60000000,1.100000,32.300000,4263.00
"TOI-2046 b","TOI-2046",,1.49718420000,,731.00533610,16.14093221,1.130000,1.210000,6250.00
"mu2 Sco b","mu2 Sco",242.4000000000,,0.560000,4576.72906080,12.30000000,9.100000,5.600000,21700.00
"HD 81040 b","HD 81040",1.9460000000,1002.70000000000,0.525000,2301.07766668,12.60000000,0.990000,0.910000,5755.00
"HD 171238 b","HD 171238",2.5180000000,1515.00000000000,0.358000,2796.88998160,12.50000000,0.920000,1.010000,5467.00
"HD 87883 b","HD 87883",3.7700000000,3006.00000000000,0.720000,2005.49724817,12.70000000,0.800000,0.798557,4980.00
"HD 106515 A b","HD 106515 A",4.4800000000,3626.00000000000,0.571000,6006.95689230,12.10000000,0.890000,0.910000,5362.00
"KMT-2017-BLG-2509L b","KMT-2017-BLG-2509L",2.1400000000,,,664.26137063,13.40000000,0.460000,,
"TOI-5153 b","TOI-5153",0.1580000000,20.33003000000,0.091000,1036.12060682,11.88151954,1.240000,1.400000,6300.00
"NGTS-20 b","NGTS-20",0.3130000000,54.18915000000,0.432000,947.12865286,11.99360935,1.470000,1.780000,5980.00
"HD 29021 b","HD 29021",2.2940000000,1365.00000000000,0.453000,1420.69297929,12.90000000,0.860000,0.850000,5560.00
